threshold,precision,recall,f1
0.36934453,0.45874125874125876,0.8770053475935828,0.6023875114784206
0.36975467,0.4579831932773109,0.8743315508021391,0.6011029411764706
0.37042534,0.4586255259467041,0.8743315508021391,0.6016559337626495
0.3718311,0.4592696629213483,0.8743315508021391,0.6022099447513812
0.374356,0.459915611814346,0.8743315508021391,0.6027649769585253
0.3743579,0.46056338028169014,0.8743315508021391,0.6033210332103321
0.37482098,0.461212976022567,0.8743315508021391,0.6038781163434903
0.37537217,0.461864406779661,0.8743315508021391,0.6044362292051756
0.37555444,0.4625176803394625,0.8743315508021391,0.6049953746530989
0.37692088,0.4631728045325779,0.8743315508021391,0.6055555555555555
0.3777353,0.4624113475177305,0.8716577540106952,0.6042632066728453
0.3781104,0.4630681818181818,0.8716577540106952,0.6048237476808905
0.3810898,0.46372688477951635,0.8716577540106952,0.6053853296193129
0.38214645,0.46438746438746437,0.8716577540106952,0.6059479553903345
0.38316938,0.46504992867332384,0.8716577540106952,0.6065116279069768
0.38340685,0.4657142857142857,0.8716577540106952,0.6070763500931099
0.3840159,0.4663805436337625,0.8716577540106952,0.6076421248835042
0.3845809,0.4670487106017192,0.8716577540106952,0.6082089552238806
0.38520497,0.46771879483500717,0.8716577540106952,0.6087768440709618
0.38641652,0.46839080459770116,0.8716577540106952,0.6093457943925233
0.38654357,0.46906474820143884,0.8716577540106952,0.6099158091674463
0.38731474,0.46829971181556196,0.8689839572192514,0.6086142322097379
0.38956988,0.4675324675324675,0.8663101604278075,0.6073102155576382
0.39122006,0.4682080924855491,0.8663101604278075,0.6078799249530957
0.39131656,0.46888567293777134,0.8663101604278075,0.6084507042253521
0.39312413,0.46956521739130436,0.8663101604278075,0.6090225563909775
0.39317313,0.4702467343976778,0.8663101604278075,0.6095954844778928
0.39352688,0.4694767441860465,0.8636363636363636,0.608286252354049
0.3944775,0.46870451237263466,0.8609625668449198,0.6069745523091423
0.39458954,0.46938775510204084,0.8609625668449198,0.6075471698113207
0.39463097,0.47007299270072994,0.8609625668449198,0.6081208687440982
0.39487475,0.47076023391812866,0.8609625668449198,0.6086956521739131
0.39491585,0.47144948755490484,0.8609625668449198,0.609271523178808
0.3951241,0.47214076246334313,0.8609625668449198,0.609848484848485
0.39514914,0.47283406754772395,0.8609625668449198,0.6104265402843603
0.39682725,0.47352941176470587,0.8609625668449198,0.6110056925996205
0.39732343,0.4742268041237113,0.8609625668449198,0.6115859449192782
0.39774653,0.4749262536873156,0.8609625668449198,0.6121673003802282
0.39864004,0.4741506646971935,0.8582887700534759,0.6108468125594672
0.39951232,0.47485207100591714,0.8582887700534759,0.6114285714285714
0.39963046,0.4740740740740741,0.8556149732620321,0.6101048617731172
0.39973718,0.4732937685459941,0.8529411764705882,0.6087786259541985
0.39982796,0.4739970282317979,0.8529411764705882,0.609360076408787
0.3998358,0.4732142857142857,0.8502673796791443,0.6080305927342257
0.40006754,0.47391952309985097,0.8502673796791443,0.6086124401913876
0.40035576,0.4746268656716418,0.8502673796791443,0.6091954022988506
0.4003837,0.47533632286995514,0.8502673796791443,0.6097794822627037
0.40151653,0.4745508982035928,0.8475935828877005,0.6084452975047985
0.4022037,0.4752623688155922,0.8475935828877005,0.6090297790585975
0.40286976,0.47597597597597596,0.8475935828877005,0.6096153846153846
